eventID,occurrenceID,phylum,class,order,family,scientificName,basisOfRecord,individualCount,organismQuantity,organismQuantityType,occurrenceRemarks,rightsHolder,reference
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_219693,Chordata,Actinopteri,Scombriformes,Gempylidae,Paradiplospinus gracilis,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234601,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias boa boa,HumanObservation,10,5.45E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,55,0.000299973,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,27,0.000147259,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234657,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus fraseri,HumanObservation,7,3.82E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,5,2.73E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,35,0.000190892,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234723,Chordata,Actinopteri,Scombriformes,Centrolophidae,Icichthys australis,HumanObservation,3,1.64E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234729,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus bolini,HumanObservation,6,3.27E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,4,2.18E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,3,1.64E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234791,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona subaspera,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,4,2.18E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_135_1,MNHN_Ichtyo4_135_1_234840,Chordata,Actinopteri,Perciformes,Nototheniidae,Notothenia rossii,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_136_1,MNHN_Ichtyo4_136_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_136_1,MNHN_Ichtyo4_136_1_234601,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias boa boa,HumanObservation,6,2.89E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_136_1,MNHN_Ichtyo4_136_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,2,9.62E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_136_1,MNHN_Ichtyo4_136_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_136_1,MNHN_Ichtyo4_136_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_136_1,MNHN_Ichtyo4_136_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_137_1,MNHN_Ichtyo4_137_1_234788,Chordata,Actinopteri,Perciformes,Nototheniidae,Lepidonotothen squamifrons,HumanObservation,2,1.09E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_138_1,MNHN_Ichtyo4_138_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,1,5.64E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_138_1,MNHN_Ichtyo4_138_1_313346,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis marmorata,HumanObservation,6,3.39E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_139_1,MNHN_Ichtyo4_139_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,6,3.07E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_139_1,MNHN_Ichtyo4_139_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,2,1.02E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,45,0.000253895,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_219693,Chordata,Actinopteri,Scombriformes,Gempylidae,Paradiplospinus gracilis,HumanObservation,1,5.64E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,17,9.59E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,20,0.000112842,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,118,0.00066577,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,76,0.000428801,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234757,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum luciferum,HumanObservation,1,5.64E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,2,1.13E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_140_1,MNHN_Ichtyo4_140_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,2,1.13E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_143_1,MNHN_Ichtyo4_143_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,1,5.64E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_143_1,MNHN_Ichtyo4_143_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,1,5.64E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_143_1,MNHN_Ichtyo4_143_1_313346,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis marmorata,HumanObservation,3,1.69E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_144_1,MNHN_Ichtyo4_144_1_234602,Chordata,Actinopteri,Ophidiiformes,Carapidae,Echiodon cryomargarites,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_144_1,MNHN_Ichtyo4_144_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,116,0.000558238,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_144_1,MNHN_Ichtyo4_144_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_144_1,MNHN_Ichtyo4_144_1_313346,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis marmorata,HumanObservation,2,9.62E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,13,6.26E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,58,0.000279119,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,22,0.000105873,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,118,0.000567863,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,16,7.70E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234757,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum luciferum,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,4,1.92E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_234791,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona subaspera,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_145_1,MNHN_Ichtyo4_145_1_313346,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis marmorata,HumanObservation,1,4.81E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_146_1,MNHN_Ichtyo4_146_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,3,1.53E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_146_1,MNHN_Ichtyo4_146_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,1,5.11E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_147_1,MNHN_Ichtyo4_147_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,93,0.000507227,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_147_1,MNHN_Ichtyo4_147_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_147_1,MNHN_Ichtyo4_147_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,2,1.09E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_147_1,MNHN_Ichtyo4_147_1_313346,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis marmorata,HumanObservation,9,4.91E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,59,0.000344774,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_219693,Chordata,Actinopteri,Scombriformes,Gempylidae,Paradiplospinus gracilis,HumanObservation,1,5.84E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234601,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias boa boa,HumanObservation,11,6.43E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,8,4.67E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,6,3.51E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,5,2.92E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234657,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus fraseri,HumanObservation,9,5.26E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234663,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum choriodon,HumanObservation,1,5.84E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,6,3.51E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,51,0.000298025,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234729,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus bolini,HumanObservation,3,1.75E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,1,5.84E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234791,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona subaspera,HumanObservation,2,1.17E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,1,5.84E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo4_148_1,MNHN_Ichtyo4_148_1_313346,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis marmorata,HumanObservation,2,1.17E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,14,6.58E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_217699,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus piabilis,HumanObservation,1,4.70E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_217710,Chordata,Actinopteri,Myctophiformes,Myctophidae,Metelectrona ventralis,HumanObservation,1,4.70E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_219693,Chordata,Actinopteri,Scombriformes,Gempylidae,Paradiplospinus gracilis,HumanObservation,1,4.70E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234601,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias boa boa,HumanObservation,1,4.70E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,8,3.76E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,22,0.000103439,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,3,1.41E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234657,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus fraseri,HumanObservation,9,4.23E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,10,4.70E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,72,0.000338527,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234757,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum luciferum,HumanObservation,102,0.00047958,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,11,5.17E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234791,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona subaspera,HumanObservation,2,9.40E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_150_1,MNHN_Ichtyo5_150_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,2,9.40E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,23,0.000125443,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_217699,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus piabilis,HumanObservation,7,3.82E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_217710,Chordata,Actinopteri,Myctophiformes,Myctophidae,Metelectrona ventralis,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_219693,Chordata,Actinopteri,Scombriformes,Gempylidae,Paradiplospinus gracilis,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234601,Chordata,Actinopteri,Stomiiformes,Stomiidae,Stomias boa boa,HumanObservation,3,1.64E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234638,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona carlsbergi,HumanObservation,3,1.64E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,18,9.82E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234657,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus fraseri,HumanObservation,14,7.64E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,2.18E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,9,4.91E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234729,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus bolini,HumanObservation,1,5.45E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234737,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum andriashevi,HumanObservation,18,9.82E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234757,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum luciferum,HumanObservation,37,0.0002018,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,224,0.001221707,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_151_1,MNHN_Ichtyo5_151_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,3,1.64E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_217699,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus piabilis,HumanObservation,8,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234641,Chordata,Actinopteri,Myctophiformes,Myctophidae,Krefftichthys anderssoni,HumanObservation,1,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234657,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus fraseri,HumanObservation,9,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234663,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum choriodon,HumanObservation,1,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234757,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum luciferum,HumanObservation,3,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,175,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234791,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona subaspera,HumanObservation,4,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_152_1,MNHN_Ichtyo5_152_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,10,NA,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_153_1,MNHN_Ichtyo5_153_1_234657,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus fraseri,HumanObservation,1,4.96E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_153_1,MNHN_Ichtyo5_153_1_234714,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum bolini,HumanObservation,1,4.96E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_153_1,MNHN_Ichtyo5_153_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,17,8.43E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_153_1,MNHN_Ichtyo5_153_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,3,1.49E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_154_1,MNHN_Ichtyo5_154_1_234767,Chordata,Actinopteri,Myctophiformes,Myctophidae,Protomyctophum tenisoni,HumanObservation,3,1.40E-05,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_154_1,MNHN_Ichtyo5_154_1_234821,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus nicholsi,HumanObservation,1,4.67E-06,n_m3,NA,Patrice Pruvost (MNHN),NA
MNHN_Ichtyo5_155_1,MNHN_Ichtyo5_155_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,37,0.000172971,n_m3,NA,Patrice Pruvost (MNHN),NA
