Family;Genus;Species;Year;Sub-Region;Month;Season;Period;Gear_Name;Catchability;Tot.Weight_(t);Tot.Density_(t/km2);Volume_(m3);Surface_(m2);Mean_Depth_Catch;Case;Reference,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2006;West;NA;NA;NA;GOC;0.16;172;0.0142644755;NA;0.08121896;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2007;Ion;NA;NA;NA;GOC;0.16;5;0.000346313;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2007;West;NA;NA;NA;GOC;0.16;64;0.0040391067;NA;0.10050904;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2008;East;NA;NA;NA;GOC;0.16;11;0.000630447;NA;0.10862;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2008;Ion;NA;NA;NA;GOC;0.16;1;6.92625e-05;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2008;West;NA;NA;NA;GOC;0.16;18;0.001160414;NA;0.09842764;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2009;Ion;NA;NA;NA;GOC;0.16;4;0.000277851;NA;0.0899771;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2009;West;NA;NA;NA;GOC;0.16;160;0.010125595;NA;0.0993697;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2010;Adri;NA;NA;NA;GOC;0.16;5;0.000307984;NA;0.1014662;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2010;Ion;NA;NA;NA;GOC;0.16;9;0.0006249645;NA;0.0900635333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2010;West;NA;NA;NA;GOC;0.16;8;0.00052996;NA;0.09607435;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2011;Adri;NA;NA;NA;GOC;0.16;32;0.00212662;NA;0.096520875;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2011;Ion;NA;NA;NA;GOC;0.16;10;0.000687855;NA;0.0913094;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;benoiti;2011;West;NA;NA;NA;GOC;0.16;122;0.006645097;NA;0.112018825;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1995;East;NA;NA;NA;GOC;0.16;16;0.001215551;NA;0.0822672;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1995;West;NA;NA;NA;GOC;0.16;2;0.000147822;NA;0.0845614;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1996;Adri;NA;NA;NA;GOC;0.16;8;0.000515437;NA;0.097005;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1996;East;NA;NA;NA;GOC;0.16;10;0.000657265;NA;0.095091;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1997;West;NA;NA;NA;GOC;0.16;8;0.00050781;NA;0.098462;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1999;East;NA;NA;NA;GOC;0.16;1;0.000173202;NA;0.036085;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;1999;West;NA;NA;NA;GOC;0.16;18;0.0011637;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2000;East;NA;NA;NA;GOC;0.16;21;0.0020291961;NA;0.06602164;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2000;Ion;NA;NA;NA;GOC;0.16;5;0.00032325;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2000;West;NA;NA;NA;GOC;0.16;81;0.0063739167;NA;0.0822341916666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2001;West;NA;NA;NA;GOC;0.16;92;0.005580738;NA;0.102374014285714;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2002;Ion;NA;NA;NA;GOC;0.16;44;0.004415508;NA;0.077343;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2002;West;NA;NA;NA;GOC;0.16;28;0.0016868381;NA;0.104674525;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2003;West;NA;NA;NA;GOC;0.16;62;0.0052126866;NA;0.0877929166666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2004;Ion;NA;NA;NA;GOC;0.16;3;0.0002229286;NA;0.0817713;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2004;West;NA;NA;NA;GOC;0.16;25;0.001560977;NA;0.1011084;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2005;Ion;NA;NA;NA;GOC;0.16;5;0.000332157;NA;0.0950649;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2005;West;NA;NA;NA;GOC;0.16;39;0.002498658;NA;0.0884660333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2006;East;NA;NA;NA;GOC;0.16;5;0.000229484;NA;0.136175;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2006;Ion;NA;NA;NA;GOC;0.16;12;0.000817759;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2007;West;NA;NA;NA;GOC;0.16;7;0.000425919;NA;0.1009817;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2008;Ion;NA;NA;NA;GOC;0.16;7;0.000484838;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2008;West;NA;NA;NA;GOC;0.16;3;0.00018144;NA;0.10334;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2009;West;NA;NA;NA;GOC;0.16;9;0.000574034;NA;0.1018644;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2010;Adri;NA;NA;NA;GOC;0.16;26;0.001592855;NA;0.0990008;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2010;Ion;NA;NA;NA;GOC;0.16;5;0.000346313;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2010;West;NA;NA;NA;GOC;0.16;12;0.0008126169;NA;0.0943161333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2011;Adri;NA;NA;NA;GOC;0.16;25;0.001591568;NA;0.0981736;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2011;Ion;NA;NA;NA;GOC;0.16;1;6.68768e-05;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;hygomii;2011;West;NA;NA;NA;GOC;0.16;2;0.000123179;NA;0.101478;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;spp.;2005;East;NA;NA;NA;GOC;0.16;8;0.000516735;NA;0.0967614;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;spp.;2007;West;NA;NA;NA;GOC;0.16;2;0.000139111;NA;0.089856;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;spp.;2008;West;NA;NA;NA;GOC;0.16;4;0.000202822;NA;0.1232608;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;spp.;2010;West;NA;NA;NA;GOC;0.16;1;5.83894e-05;NA;0.10704;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Hygophum;spp.;2011;West;NA;NA;NA;GOC;0.16;5;0.0004159334;NA;0.0864975;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1994;East;NA;NA;NA;GOC;0.16;459;0.039876178;NA;0.0688271666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1994;West;NA;NA;NA;GOC;0.16;25575;1.795888006;NA;0.0903945117818182;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1995;Adri;NA;NA;NA;GOC;0.16;1805;0.108177927;NA;0.100871044444444;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1995;East;NA;NA;NA;GOC;0.16;159;0.01085383;NA;0.0958479;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1995;Ion;NA;NA;NA;GOC;0.16;2140;0.130991329;NA;0.0980326666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1995;West;NA;NA;NA;GOC;0.16;16788;1.1214086433;NA;0.0940413885245902;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1996;Adri;NA;NA;NA;GOC;0.16;1383;0.093559927;NA;0.0929069921428571;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1996;East;NA;NA;NA;GOC;0.16;947;0.078805505;NA;0.07305416;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1996;Ion;NA;NA;NA;GOC;0.16;5832;0.39500954;NA;0.0947613727272727;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1996;West;NA;NA;NA;GOC;0.16;23178;1.766704042;NA;0.0891760254901961;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1997;Adri;NA;NA;NA;GOC;0.16;2026;0.14009012;NA;0.0900693495;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1997;East;NA;NA;NA;GOC;0.16;270;0.020344628;NA;0.0820584;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1997;Ion;NA;NA;NA;GOC;0.16;4125;0.2988054;NA;0.0882495230769231;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1997;West;NA;NA;NA;GOC;0.16;41221;3.806783525;NA;0.0860903854545454;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1998;Adri;NA;NA;NA;GOC;0.16;1538;0.106753416;NA;0.0865354469473684;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1998;East;NA;NA;NA;GOC;0.16;1071;0.159538782;NA;0.079208025;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1998;Ion;NA;NA;NA;GOC;0.16;5974;0.389158532;NA;0.0948777857142857;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1998;West;NA;NA;NA;GOC;0.16;50003;3.669109613;NA;0.0927366245901639;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1999;Adri;NA;NA;NA;GOC;0.16;1257;0.086841983;NA;0.0896723495;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1999;East;NA;NA;NA;GOC;0.16;3808;0.29585096;NA;0.08218144;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1999;Ion;NA;NA;NA;GOC;0.16;4548;0.30006926;NA;0.0935374333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;1999;West;NA;NA;NA;GOC;0.16;28169;1.767666629;NA;0.0987840440634921;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2000;Adri;NA;NA;NA;GOC;0.16;127;0.008782428;NA;0.0907699993333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2000;East;NA;NA;NA;GOC;0.16;2640;0.239916622;NA;0.0681618416666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2000;Ion;NA;NA;NA;GOC;0.16;2875;0.210670902;NA;0.0890512857142857;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2000;West;NA;NA;NA;GOC;0.16;18671;1.303490795;NA;0.0939255546875;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2001;Adri;NA;NA;NA;GOC;0.16;298;0.0201648717;NA;0.093556909;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2001;East;NA;NA;NA;GOC;0.16;1630;0.10692885;NA;0.0926251714285714;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2001;Ion;NA;NA;NA;GOC;0.16;6466;0.45419701;NA;0.0879555538461538;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2001;West;NA;NA;NA;GOC;0.16;27874;1.699214448;NA;0.0970059363636364;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2002;Adri;NA;NA;NA;GOC;0.16;266;0.018221858;NA;0.0915443;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2002;Ion;NA;NA;NA;GOC;0.16;9917.99992643;0.7008369365;NA;0.0900707427368421;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2002;West;NA;NA;NA;GOC;0.16;22289;1.408006521;NA;0.101676427023256;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2003;Adri;NA;NA;NA;GOC;0.16;1465;0.102168861;NA;0.0888133538461538;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2003;East;NA;NA;NA;GOC;0.16;1060;0.10640232;NA;0.08279415;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2003;Ion;NA;NA;NA;GOC;0.16;3741.00005349;0.24819112;NA;0.0900855700882353;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2003;West;NA;NA;NA;GOC;0.16;27582;1.81297895;NA;0.0995227673913043;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2004;Adri;NA;NA;NA;GOC;0.16;547;0.037619708;NA;0.09263716;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2004;East;NA;NA;NA;GOC;0.16;1850;0.167937478;NA;0.07980156;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2004;Ion;NA;NA;NA;GOC;0.16;7158.00002325;0.479147697;NA;0.0949320161081081;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2004;West;NA;NA;NA;GOC;0.16;28424;1.806705942;NA;0.101885817534884;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2005;Adri;NA;NA;NA;GOC;0.16;491;0.036087942;NA;0.088726446;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2005;East;NA;NA;NA;GOC;0.16;275;0.022477369;NA;0.0893564571428571;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2005;Ion;NA;NA;NA;GOC;0.16;13031.000005176;0.840868673;NA;0.0960973049473684;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2005;West;NA;NA;NA;GOC;0.16;18656;1.111458976;NA;0.101642794210526;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2006;Adri;NA;NA;NA;GOC;0.16;887;0.062578782;NA;0.0899855464444444;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2006;East;NA;NA;NA;GOC;0.16;1231;0.09082572;NA;0.11421774;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2006;Ion;NA;NA;NA;GOC;0.16;7449.99997234;0.460899137;NA;0.097271307;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2006;West;NA;NA;NA;GOC;0.16;23229;1.746084026;NA;0.089895637037037;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2007;Adri;NA;NA;NA;GOC;0.16;100;0.006699403;NA;0.093238897;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2007;Ion;NA;NA;NA;GOC;0.16;14802.00001672;0.934545988;NA;0.0975423450338983;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2007;West;NA;NA;NA;GOC;0.16;13506;0.832203196;NA;0.0994425514666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2008;Adri;NA;NA;NA;GOC;0.16;536;0.034942381;NA;0.0949474495;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2008;East;NA;NA;NA;GOC;0.16;977;0.080083434;NA;0.10100418;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2008;Ion;NA;NA;NA;GOC;0.16;6031.99999808;0.386946177;NA;0.0961559352156863;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2008;West;NA;NA;NA;GOC;0.16;38103;2.28823401;NA;0.104161275615385;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2009;Adri;NA;NA;NA;GOC;0.16;673;0.043421028;NA;0.096345874;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2009;Ion;NA;NA;NA;GOC;0.16;24819.000004286;1.676443346;NA;0.0972727955762712;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2009;West;NA;NA;NA;GOC;0.16;25079;1.669452455;NA;0.0958266509433962;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2010;Adri;NA;NA;NA;GOC;0.16;1290;0.087690312;NA;0.09674715;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2010;Ion;NA;NA;NA;GOC;0.16;13245.00000535;0.842049997;NA;0.0967831301206896;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2010;West;NA;NA;NA;GOC;0.16;19231;1.290113206;NA;0.0949285892391304;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2011;Adri;NA;NA;NA;GOC;0.16;2043;0.136851432;NA;0.09799247;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2011;Ion;NA;NA;NA;GOC;0.16;11609.00000458;0.764691795;NA;0.092383969754386;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;crocodilus;2011;West;NA;NA;NA;GOC;0.16;24879;1.651484619;NA;0.0953129088888889;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;1996;Adri;NA;NA;NA;GOC;0.16;4;0.000366339;NA;0.068242799;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;1999;West;NA;NA;NA;GOC;0.16;95;0.005646206;NA;0.10384075;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2000;East;NA;NA;NA;GOC;0.16;80;0.008133966;NA;0.0620044666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2001;East;NA;NA;NA;GOC;0.16;45;0.002860848;NA;0.09831;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2003;East;NA;NA;NA;GOC;0.16;10;0.000627426;NA;0.099615;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2004;East;NA;NA;NA;GOC;0.16;40;0.0026233;NA;0.0952998;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2005;Adri;NA;NA;NA;GOC;0.16;50;0.003262577;NA;0.0931961;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2006;Ion;NA;NA;NA;GOC;0.16;9;0.000552309;NA;0.1013748;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2006;West;NA;NA;NA;GOC;0.16;10;0.000637409;NA;0.0980532;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2008;Adri;NA;NA;NA;GOC;0.16;18;0.001150857;NA;0.0977532;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;pusillus;2010;West;NA;NA;NA;GOC;0.16;1;6.90153e-05;NA;0.0905596;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;spp.;1994;West;NA;NA;NA;GOC;0.16;1;6.69057e-05;NA;0.093415;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;spp.;1995;West;NA;NA;NA;GOC;0.16;60;0.004446624;NA;0.0776048;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;spp.;1996;Adri;NA;NA;NA;GOC;0.16;50;0.0042328;NA;0.073828198;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;spp.;2000;West;NA;NA;NA;GOC;0.16;10;0.000594232;NA;0.1051778;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;spp.;2002;West;NA;NA;NA;GOC;0.16;10;0.000572344;NA;0.1092;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lampanyctus;spp.;2004;Adri;NA;NA;NA;GOC;0.16;20;0.002134257;NA;0.0585684;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1994;West;NA;NA;NA;GOC;0.16;21;0.0021047;NA;0.08562908;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1995;Adri;NA;NA;NA;GOC;0.16;2;0.000122941;NA;0.1016748;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1995;East;NA;NA;NA;GOC;0.16;71;0.005140002;NA;0.0948619;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1995;West;NA;NA;NA;GOC;0.16;1;7.39108e-05;NA;0.0845614;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1996;East;NA;NA;NA;GOC;0.16;33;0.002620871;NA;0.07700712;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1996;Ion;NA;NA;NA;GOC;0.16;4;0.0002675076;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1996;West;NA;NA;NA;GOC;0.16;13;0.000755753;NA;0.0979224;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1997;East;NA;NA;NA;GOC;0.16;8;0.0006132796;NA;0.0796166;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1997;Ion;NA;NA;NA;GOC;0.16;11;0.000888898;NA;0.077343;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1997;West;NA;NA;NA;GOC;0.16;3;0.000293858;NA;0.0626265;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1998;Ion;NA;NA;NA;GOC;0.16;48;0.0034532166;NA;0.092999075;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1999;East;NA;NA;NA;GOC;0.16;254;0.0188052464;NA;0.08673874;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1999;Ion;NA;NA;NA;GOC;0.16;13;0.0011691188;NA;0.085463;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;1999;West;NA;NA;NA;GOC;0.16;3;0.00019395;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2000;West;NA;NA;NA;GOC;0.16;189;0.0117290364;NA;0.0988086692307692;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2001;East;NA;NA;NA;GOC;0.16;28;0.001939986;NA;0.094279;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2001;West;NA;NA;NA;GOC;0.16;48;0.0028464577;NA;0.104780366666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2002;West;NA;NA;NA;GOC;0.16;34;0.0022540408;NA;0.0949542125;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2003;East;NA;NA;NA;GOC;0.16;19;0.001290361;NA;0.092887;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2003;Ion;NA;NA;NA;GOC;0.16;9;0.000791761;NA;0.0710442;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2003;West;NA;NA;NA;GOC;0.16;18;0.0012334558;NA;0.0806162166666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2004;East;NA;NA;NA;GOC;0.16;142;0.0105255571;NA;0.0809510727272727;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2004;West;NA;NA;NA;GOC;0.16;14;0.0010675629;NA;0.0883425714285714;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2005;East;NA;NA;NA;GOC;0.16;58;0.003777171;NA;0.0959088;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2005;Ion;NA;NA;NA;GOC;0.16;5;0.000468556;NA;0.0666942;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2005;West;NA;NA;NA;GOC;0.16;25;0.0014486297;NA;0.109816614285714;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2006;East;NA;NA;NA;GOC;0.16;36;0.001634477;NA;0.137291666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2006;West;NA;NA;NA;GOC;0.16;10;0.00107876;NA;0.0613261666666667;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2007;Ion;NA;NA;NA;GOC;0.16;454;0.0290896615;NA;0.09951399375;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2007;West;NA;NA;NA;GOC;0.16;16;0.0011224387;NA;0.098594225;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2008;East;NA;NA;NA;GOC;0.16;265;0.015364402;NA;0.1099;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2008;Ion;NA;NA;NA;GOC;0.16;71;0.0043047565;NA;0.098788;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2008;West;NA;NA;NA;GOC;0.16;7;0.0004246822;NA;0.1022304;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2009;Adri;NA;NA;NA;GOC;0.16;2;0.000142836;NA;0.087513098;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2009;Ion;NA;NA;NA;GOC;0.16;129;0.0077939525;NA;0.0930617333333333;NA;4;IFREMER,,,,,,,,,,,
Myctophidae;Lobianchia;dofleini;2009;West;NA;NA;NA;GOC;0.16;7;0.000436277;NA;0.0997815;NA;4;IFREMER,,,,,,,,,,,
